raw_daily,raw_weekly,prefecture,date,pollen_harmonized_daily
5,10,Tokyo,2021.01.28,5.3470917
7,10,Tokyo,2021.01.29,7.4859285
7,10,Tokyo,2021.01.30,7.4859285
8,15,Tokyo,2021.01.31,8.3414631
9,15,Tokyo,2021.02.01,9.3841467
7,15,Tokyo,2021.02.02,7.2987804
7,15,Tokyo,2021.02.03,7.2987804
9,15,Tokyo,2021.02.04,9.3841467
10,15,Tokyo,2021.02.05,10.426829
10,15,Tokyo,2021.02.06,10.426829
12,17,Tokyo,2021.02.07,11.98351
12,17,Tokyo,2021.02.08,11.98351
9,17,Tokyo,2021.02.09,8.9876328
10,17,Tokyo,2021.02.10,9.9862585
11,17,Tokyo,2021.02.11,10.984884
7,17,Tokyo,2021.02.12,6.9903812
10,17,Tokyo,2021.02.13,9.9862585
12,36,Tokyo,2021.02.14,12.688423
13,36,Tokyo,2021.02.15,13.745791
23,36,Tokyo,2021.02.16,24.319475
26,36,Tokyo,2021.02.17,27.491583
21,36,Tokyo,2021.02.18,22.204741
20,36,Tokyo,2021.02.19,21.147371
27,36,Tokyo,2021.02.20,28.548952
42,82,Tokyo,2021.02.21,42
63,82,Tokyo,2021.02.22,63.000004
100,82,Tokyo,2021.02.23,100
56,82,Tokyo,2021.02.24,56
29,82,Tokyo,2021.02.25,29
25,82,Tokyo,2021.02.26,25
27,82,Tokyo,2021.02.27,27.000002
28,47,Tokyo,2021.02.28,28.292181
23,47,Tokyo,2021.03.01,23.240007
24,47,Tokyo,2021.03.02,24.250443
33,47,Tokyo,2021.03.03,33.344357
27,47,Tokyo,2021.03.04,27.281746
21,47,Tokyo,2021.03.05,21.219135
38,47,Tokyo,2021.03.06,38.39653
38,45,Tokyo,2021.03.07,39.621952
22,45,Tokyo,2021.03.08,22.939024
20,45,Tokyo,2021.03.09,20.853659
33,45,Tokyo,2021.03.10,34.408535
29,45,Tokyo,2021.03.11,30.237804
20,45,Tokyo,2021.03.12,20.853659
18,45,Tokyo,2021.03.13,18.768293
31,42,Tokyo,2021.03.14,33.314678
25,42,Tokyo,2021.03.15,26.866674
29,42,Tokyo,2021.03.16,31.165344
27,42,Tokyo,2021.03.17,29.016008
22,42,Tokyo,2021.03.18,23.642675
17,42,Tokyo,2021.03.19,18.269339
12,42,Tokyo,2021.03.20,12.896004
12,23,Tokyo,2021.03.21,12.933954
13,23,Tokyo,2021.03.22,14.011784
15,23,Tokyo,2021.03.23,16.167442
15,23,Tokyo,2021.03.24,16.167442
11,23,Tokyo,2021.03.25,11.856125
11,23,Tokyo,2021.03.26,11.856125
12,23,Tokyo,2021.03.27,12.933954
12,19,Tokyo,2021.03.28,12.191369
12,19,Tokyo,2021.03.29,12.191369
13,19,Tokyo,2021.03.30,13.207316
11,19,Tokyo,2021.03.31,11.175423
11,19,Tokyo,2021.04.01,11.175423
9,19,Tokyo,2021.04.02,9.143527
10,19,Tokyo,2021.04.03,10.159474
8,13,Tokyo,2021.04.04,8.1840773
7,13,Tokyo,2021.04.05,7.1610675
7,13,Tokyo,2021.04.06,7.1610675
7,13,Tokyo,2021.04.07,7.1610675
8,13,Tokyo,2021.04.08,8.1840773
8,13,Tokyo,2021.04.09,8.1840773
8,13,Tokyo,2021.04.10,8.1840773
10,11,Tokyo,2021.04.11,10.426829
7,11,Tokyo,2021.04.12,7.2987804
5,11,Tokyo,2021.04.13,5.2134147
5,11,Tokyo,2021.04.14,5.2134147
7,11,Tokyo,2021.04.15,7.2987804
5,11,Tokyo,2021.04.16,5.2134147
5,11,Tokyo,2021.04.17,5.2134147
10,14,Tokyo,2021.04.18,10.426829
8,14,Tokyo,2021.04.19,8.3414631
8,14,Tokyo,2021.04.20,8.3414631
9,14,Tokyo,2021.04.21,9.3841467
9,14,Tokyo,2021.04.22,9.3841467
7,14,Tokyo,2021.04.23,7.2987804
5,14,Tokyo,2021.04.24,5.2134147
6,8,Tokyo,2021.04.25,6.0665188
6,8,Tokyo,2021.04.26,6.0665188
5,8,Tokyo,2021.04.27,5.0554318
4,8,Tokyo,2021.04.28,4.0443459
4,8,Tokyo,2021.04.29,4.0443459
4,8,Tokyo,2021.04.30,4.0443459
4,8,Tokyo,2021.05.01,4.0443459
4,7,Tokyo,2021.05.02,4.3252034
4,7,Tokyo,2021.05.03,4.3252034
4,7,Tokyo,2021.05.04,4.3252034
4,7,Tokyo,2021.05.05,4.3252034
5,7,Tokyo,2021.05.06,5.4065037
3,7,Tokyo,2021.05.07,3.2439024
3,7,Tokyo,2021.05.08,3.2439024
4,5,Tokyo,2021.05.09,3.7915742
4,5,Tokyo,2021.05.10,3.7915742
3,5,Tokyo,2021.05.11,2.8436809
3,5,Tokyo,2021.05.12,2.8436809
2,5,Tokyo,2021.05.13,1.8957871
3,5,Tokyo,2021.05.14,2.8436809
3,5,Tokyo,2021.05.15,2.8436809
3,3,Tokyo,2021.05.16,2.88743
2,3,Tokyo,2021.05.17,1.9249532
2,3,Tokyo,2021.05.18,1.9249532
1,3,Tokyo,2021.05.19,.96247661
1,3,Tokyo,2021.05.20,.96247661
2,3,Tokyo,2021.05.21,1.9249532
2,3,Tokyo,2021.05.22,1.9249532
2,4,Tokyo,2021.05.23,2.2243903
2,4,Tokyo,2021.05.24,2.2243903
3,4,Tokyo,2021.05.25,3.3365853
3,4,Tokyo,2021.05.26,3.3365853
2,4,Tokyo,2021.05.27,2.2243903
1,4,Tokyo,2021.05.28,1.1121951
2,4,Tokyo,2021.05.29,2.2243903
2,3,Tokyo,2021.05.30,1.9249532
2,3,Tokyo,2021.05.31,1.9249532
2,3,Tokyo,2021.06.01,1.9249532
2,3,Tokyo,2021.06.02,1.9249532
2,3,Tokyo,2021.06.03,1.9249532
1,3,Tokyo,2021.06.04,.96247661
2,3,Tokyo,2021.06.05,1.9249532
1,3,Tokyo,2021.06.06,1.1374723
2,3,Tokyo,2021.06.07,2.2749445
2,3,Tokyo,2021.06.08,2.2749445
1,3,Tokyo,2021.06.09,1.1374723
2,3,Tokyo,2021.06.10,2.2749445
1,3,Tokyo,2021.06.11,1.1374723
2,3,Tokyo,2021.06.12,2.2749445
1,2,Tokyo,2021.06.13,1.3902439
1,2,Tokyo,2021.06.14,1.3902439
1,2,Tokyo,2021.06.15,1.3902439
2,2,Tokyo,2021.06.16,2.7804878
0,2,Tokyo,2021.06.17,0
1,2,Tokyo,2021.06.18,1.3902439
0,2,Tokyo,2021.06.19,0
2,2,Tokyo,2021.06.20,1.6682926
2,2,Tokyo,2021.06.21,1.6682926
1,2,Tokyo,2021.06.22,.83414632
1,2,Tokyo,2021.06.23,.83414632
2,2,Tokyo,2021.06.24,1.6682926
1,2,Tokyo,2021.06.25,.83414632
1,2,Tokyo,2021.06.26,.83414632
1,2,Tokyo,2021.06.27,1.1916376
1,2,Tokyo,2021.06.28,1.1916376
1,2,Tokyo,2021.06.29,1.1916376
1,2,Tokyo,2021.06.30,1.1916376
1,2,Tokyo,2021.07.01,1.1916376
1,2,Tokyo,2021.07.02,1.1916376
1,2,Tokyo,2021.07.03,1.1916376
21,1,Tokyo,2021.07.04,.73601145
17,1,Tokyo,2021.07.05,.59581882
25,1,Tokyo,2021.07.06,.87620413
17,1,Tokyo,2021.07.07,.59581882
6,1,Tokyo,2021.07.08,.210289
15,1,Tokyo,2021.07.09,.5257225
18,1,Tokyo,2021.07.10,.630867
24,2,Tokyo,2021.07.11,1.048142
27,2,Tokyo,2021.07.12,1.1791596
21,2,Tokyo,2021.07.13,.91712421
32,2,Tokyo,2021.07.14,1.3975226
21,2,Tokyo,2021.07.15,.91712421
26,2,Tokyo,2021.07.16,1.1354871
40,2,Tokyo,2021.07.17,1.7469032
19,2,Tokyo,2021.07.18,1.0291415
21,2,Tokyo,2021.07.19,1.1374723
19,2,Tokyo,2021.07.20,1.0291415
27,2,Tokyo,2021.07.21,1.4624643
29,2,Tokyo,2021.07.22,1.5707951
14,2,Tokyo,2021.07.23,.75831485
25,2,Tokyo,2021.07.24,1.3541336
10,1,Tokyo,2021.07.25,.30667147
11,1,Tokyo,2021.07.26,.3373386
15,1,Tokyo,2021.07.27,.46000719
15,1,Tokyo,2021.07.28,.46000719
24,1,Tokyo,2021.07.29,.73601145
28,1,Tokyo,2021.07.30,.85868007
33,1,Tokyo,2021.07.31,1.0120158
12,2,Tokyo,2021.08.01,.58536583
29,2,Tokyo,2021.08.02,1.4146341
24,2,Tokyo,2021.08.03,1.1707317
26,2,Tokyo,2021.08.04,1.2682927
15,2,Tokyo,2021.08.05,.73170727
26,2,Tokyo,2021.08.06,1.2682927
39,2,Tokyo,2021.08.07,1.902439
2,2,Tokyo,2021.08.08,.12543555
17,2,Tokyo,2021.08.09,1.066202
16,2,Tokyo,2021.08.10,1.0034844
30,2,Tokyo,2021.08.11,1.8815331
19,2,Tokyo,2021.08.12,1.1916376
21,2,Tokyo,2021.08.13,1.3170731
28,2,Tokyo,2021.08.14,1.7560976
15,2,Tokyo,2021.08.15,.79695511
18,2,Tokyo,2021.08.16,.95634615
17,2,Tokyo,2021.08.17,.90321583
34,2,Tokyo,2021.08.18,1.8064317
22,2,Tokyo,2021.08.19,1.1688675
26,2,Tokyo,2021.08.20,1.3813889
25,2,Tokyo,2021.08.21,1.3282585
10,2,Tokyo,2021.08.22,.5636124
19,2,Tokyo,2021.08.23,1.0708636
18,2,Tokyo,2021.08.24,1.0145023
29,2,Tokyo,2021.08.25,1.6344759
31,2,Tokyo,2021.08.26,1.7471986
23,2,Tokyo,2021.08.27,1.2963086
18,2,Tokyo,2021.08.28,1.0145023
34,2,Tokyo,2021.08.29,1.4323725
30,2,Tokyo,2021.08.30,1.263858
11,2,Tokyo,2021.08.31,.46341461
25,2,Tokyo,2021.09.01,1.053215
34,2,Tokyo,2021.09.02,1.4323725
49,2,Tokyo,2021.09.03,2.0643015
15,2,Tokyo,2021.09.04,.63192898
44,4,Tokyo,2021.09.05,1.9626973
34,4,Tokyo,2021.09.06,1.5166297
71,4,Tokyo,2021.09.07,3.1670797
59,4,Tokyo,2021.09.08,2.6317987
61,4,Tokyo,2021.09.09,2.7210121
71,4,Tokyo,2021.09.10,3.1670797
34,4,Tokyo,2021.09.11,1.5166297
32,4,Tokyo,2021.09.12,1.5209506
54,4,Tokyo,2021.09.13,2.5666039
53,4,Tokyo,2021.09.14,2.5190742
69,4,Tokyo,2021.09.15,3.2795496
65,4,Tokyo,2021.09.16,3.0894308
48,4,Tokyo,2021.09.17,2.2814257
30,4,Tokyo,2021.09.18,1.425891
40,5,Tokyo,2021.09.19,2.0647185
85,5,Tokyo,2021.09.20,4.387527
67,5,Tokyo,2021.09.21,3.4584036
65,5,Tokyo,2021.09.22,3.3551676
33,5,Tokyo,2021.09.23,1.7033929
57,5,Tokyo,2021.09.24,2.9422238
57,5,Tokyo,2021.09.25,2.9422238
64,4,Tokyo,2021.09.26,2.6826816
29,4,Tokyo,2021.09.27,1.2155901
90,4,Tokyo,2021.09.28,3.7725213
58,4,Tokyo,2021.09.29,2.4311802
71,4,Tokyo,2021.09.30,2.9760997
24,4,Tokyo,2021.10.01,1.0060056
62,4,Tokyo,2021.10.02,2.5988476
73,4,Tokyo,2021.10.03,3.1550612
61,4,Tokyo,2021.10.04,2.636421
50,4,Tokyo,2021.10.05,2.161001
67,4,Tokyo,2021.10.06,2.8957412
48,4,Tokyo,2021.10.07,2.0745609
56,4,Tokyo,2021.10.08,2.420321
31,4,Tokyo,2021.10.09,1.3398205
46,3,Tokyo,2021.10.10,2.085366
42,3,Tokyo,2021.10.11,1.9040297
44,3,Tokyo,2021.10.12,1.9946978
27,3,Tokyo,2021.10.13,1.2240192
32,3,Tokyo,2021.10.14,1.4506893
47,3,Tokyo,2021.10.15,2.1307001
38,3,Tokyo,2021.10.16,1.7226936
30,6,Tokyo,2021.10.17,1.4749149
85,6,Tokyo,2021.10.18,4.1789255
55,6,Tokyo,2021.10.19,2.7040107
87,6,Tokyo,2021.10.20,4.2772532
100,6,Tokyo,2021.10.21,4.9163833
55,6,Tokyo,2021.10.22,2.7040107
97,6,Tokyo,2021.10.23,4.7688913
76,5,Tokyo,2021.10.24,3.3864918
97,5,Tokyo,2021.10.25,4.3222327
45,5,Tokyo,2021.10.26,2.0051596
59,5,Tokyo,2021.10.27,2.6289871
64,5,Tokyo,2021.10.28,2.8517826
56,5,Tokyo,2021.10.29,2.4953098
71,5,Tokyo,2021.10.30,3.1636961
41,4,Tokyo,2021.10.31,1.9598854
50,4,Tokyo,2021.11.01,2.3901041
39,4,Tokyo,2021.11.02,1.8642811
51,4,Tokyo,2021.11.03,2.4379063
61,4,Tokyo,2021.11.04,2.9159267
58,4,Tokyo,2021.11.05,2.7725208
49,4,Tokyo,2021.11.06,2.3423021
55,4,Tokyo,2021.11.07,2.5701988
54,4,Tokyo,2021.11.08,2.523468
43,4,Tokyo,2021.11.09,2.0094283
58,4,Tokyo,2021.11.10,2.7103915
41,4,Tokyo,2021.11.11,1.9159664
49,4,Tokyo,2021.11.12,2.2898135
57,4,Tokyo,2021.11.13,2.6636605
58,3,Tokyo,2021.11.14,2.443459
55,3,Tokyo,2021.11.15,2.3170733
54,3,Tokyo,2021.11.16,2.2749445
37,3,Tokyo,2021.11.17,1.5587584
38,3,Tokyo,2021.11.18,1.6008871
34,3,Tokyo,2021.11.19,1.4323726
21,3,Tokyo,2021.11.20,.88470072
18,2,Tokyo,2021.11.21,.8937282
13,2,Tokyo,2021.11.22,.64547038
26,2,Tokyo,2021.11.23,1.2909408
26,2,Tokyo,2021.11.24,1.2909408
30,2,Tokyo,2021.11.25,1.489547
15,2,Tokyo,2021.11.26,.74477351
40,2,Tokyo,2021.11.27,1.9860628
37,2,Tokyo,2021.11.28,1.6773595
22,2,Tokyo,2021.11.29,.99734885
34,2,Tokyo,2021.11.30,1.5413574
21,2,Tokyo,2021.12.01,.9520148
17,2,Tokyo,2021.12.02,.7706787
28,2,Tokyo,2021.12.03,1.2693532
25,2,Tokyo,2021.12.04,1.133351
32,2,Tokyo,2021.12.05,1.4586166
17,2,Tokyo,2021.12.06,.77489001
31,2,Tokyo,2021.12.07,1.4130348
17,2,Tokyo,2021.12.08,.77489001
24,2,Tokyo,2021.12.09,1.0939624
32,2,Tokyo,2021.12.10,1.4586166
30,2,Tokyo,2021.12.11,1.3674531
26,2,Tokyo,2021.12.12,1.1916376
27,2,Tokyo,2021.12.13,1.2374699
23,2,Tokyo,2021.12.14,1.054141
36,2,Tokyo,2021.12.15,1.6499598
21,2,Tokyo,2021.12.16,.96247661
39,2,Tokyo,2021.12.17,1.7874564
10,2,Tokyo,2021.12.18,.45832217
28,2,Tokyo,2021.12.19,1.1855887
23,2,Tokyo,2021.12.20,.97387648
32,2,Tokyo,2021.12.21,1.3549585
32,2,Tokyo,2021.12.22,1.3549585
33,2,Tokyo,2021.12.23,1.397301
26,2,Tokyo,2021.12.24,1.1009039
23,2,Tokyo,2021.12.25,.97387648
15,2,Tokyo,2021.12.26,.71498251
28,2,Tokyo,2021.12.27,1.3346342
38,2,Tokyo,2021.12.28,1.8112892
21,2,Tokyo,2021.12.29,1.0009756
27,2,Tokyo,2021.12.30,1.2869686
22,2,Tokyo,2021.12.31,1.0486411
24,2,Tokyo,2022.01.01,1.143972
0,0,Tottori,2017.12.31,0
0,0,Tottori,2018.01.01,0
0,0,Tottori,2018.01.02,0
0,0,Tottori,2018.01.03,0
0,0,Tottori,2018.01.04,0
0,0,Tottori,2018.01.05,0
0,0,Tottori,2018.01.06,0
0,0,Tottori,2018.01.07,0
0,0,Tottori,2018.01.08,0
0,0,Tottori,2018.01.09,0
0,0,Tottori,2018.01.10,0
0,0,Tottori,2018.01.11,0
0,0,Tottori,2018.01.12,0
0,0,Tottori,2018.01.13,0
0,0,Tottori,2018.01.14,0
0,0,Tottori,2018.01.15,0
0,0,Tottori,2018.01.16,0
0,0,Tottori,2018.01.17,0
0,0,Tottori,2018.01.18,0
0,0,Tottori,2018.01.19,0
0,0,Tottori,2018.01.20,0
0,0,Tottori,2018.01.21,0
0,0,Tottori,2018.01.22,0
0,0,Tottori,2018.01.23,0
0,0,Tottori,2018.01.24,0
0,0,Tottori,2018.01.25,0
0,0,Tottori,2018.01.26,0
0,0,Tottori,2018.01.27,0
0,0,Tottori,2018.01.28,0
0,0,Tottori,2018.01.29,0
0,0,Tottori,2018.01.30,0
0,0,Tottori,2018.01.31,0
0,0,Tottori,2018.02.01,0
0,0,Tottori,2018.02.02,0
0,0,Tottori,2018.02.03,0
0,4,Tottori,2018.02.04,0
0,4,Tottori,2018.02.05,0
5,4,Tottori,2018.02.06,3.5333331
4,4,Tottori,2018.02.07,2.8266666
0,4,Tottori,2018.02.08,0
9,4,Tottori,2018.02.09,6.3599997
0,4,Tottori,2018.02.10,0
4,9,Tottori,2018.02.11,5.2036366
0,9,Tottori,2018.02.12,0
0,9,Tottori,2018.02.13,0
0,9,Tottori,2018.02.14,0
5,9,Tottori,2018.02.15,6.5045452
9,9,Tottori,2018.02.16,11.708181
4,9,Tottori,2018.02.17,5.2036366
0,9,Tottori,2018.02.18,0
5,9,Tottori,2018.02.19,5.110714
5,9,Tottori,2018.02.20,5.110714
4,9,Tottori,2018.02.21,4.0885711
0,9,Tottori,2018.02.22,0
14,9,Tottori,2018.02.23,14.309999
0,9,Tottori,2018.02.24,0
9,23,Tottori,2018.02.25,9.6802931
5,23,Tottori,2018.02.26,5.3779407
9,23,Tottori,2018.02.27,9.6802931
0,23,Tottori,2018.02.28,0
18,23,Tottori,2018.03.01,19.360586
9,23,Tottori,2018.03.02,9.6802931
18,23,Tottori,2018.03.03,19.360586
27,38,Tottori,2018.03.04,26.10144
13,38,Tottori,2018.03.05,12.567359
22,38,Tottori,2018.03.06,21.267839
31,38,Tottori,2018.03.07,29.968321
13,38,Tottori,2018.03.08,12.567359
5,38,Tottori,2018.03.09,4.8336
14,38,Tottori,2018.03.10,13.53408
18,100,Tottori,2018.03.11,18
28,100,Tottori,2018.03.12,28
60,100,Tottori,2018.03.13,59.999996
100,100,Tottori,2018.03.14,100
61,100,Tottori,2018.03.15,61
19,100,Tottori,2018.03.16,19
32,100,Tottori,2018.03.17,32
30,37,Tottori,2018.03.18,32.988785
13,37,Tottori,2018.03.19,14.29514
23,37,Tottori,2018.03.20,25.291401
4,37,Tottori,2018.03.21,4.3985047
13,37,Tottori,2018.03.22,14.29514
24,37,Tottori,2018.03.23,26.391027
0,37,Tottori,2018.03.24,0
14,41,Tottori,2018.03.25,14.60256
13,41,Tottori,2018.03.26,13.55952
18,41,Tottori,2018.03.27,18.774719
19,41,Tottori,2018.03.28,19.81776
13,41,Tottori,2018.03.29,13.55952
24,41,Tottori,2018.03.30,25.032959
24,41,Tottori,2018.03.31,25.032959
37,32,Tottori,2018.04.01,31.375999
24,32,Tottori,2018.04.02,20.351999
23,32,Tottori,2018.04.03,19.504
4,32,Tottori,2018.04.04,3.392
14,32,Tottori,2018.04.05,11.872
9,32,Tottori,2018.04.06,7.6319995
9,32,Tottori,2018.04.07,7.6319995
0,16,Tottori,2018.04.08,0
0,16,Tottori,2018.04.09,0
14,16,Tottori,2018.04.10,12.49684
5,16,Tottori,2018.04.11,4.4631577
19,16,Tottori,2018.04.12,16.959999
10,16,Tottori,2018.04.13,8.9263153
9,16,Tottori,2018.04.14,8.0336838
0,6,Tottori,2018.04.15,0
5,6,Tottori,2018.04.16,3.9749999
0,6,Tottori,2018.04.17,0
0,6,Tottori,2018.04.18,0
10,6,Tottori,2018.04.19,7.9499998
5,6,Tottori,2018.04.20,3.9749999
4,6,Tottori,2018.04.21,3.1799998
0,4,Tottori,2018.04.22,0
4,4,Tottori,2018.04.23,3.6342857
0,4,Tottori,2018.04.24,0
0,4,Tottori,2018.04.25,0
0,4,Tottori,2018.04.26,0
5,4,Tottori,2018.04.27,4.5428572
5,4,Tottori,2018.04.28,4.5428572
4,8,Tottori,2018.04.29,4.0703998
4,8,Tottori,2018.04.30,4.0703998
9,8,Tottori,2018.05.01,9.1583996
0,8,Tottori,2018.05.02,0
4,8,Tottori,2018.05.03,4.0703998
4,8,Tottori,2018.05.04,4.0703998
0,8,Tottori,2018.05.05,0
8,4,Tottori,2018.05.06,7.8276925
0,4,Tottori,2018.05.07,0
0,4,Tottori,2018.05.08,0
0,4,Tottori,2018.05.09,0
0,4,Tottori,2018.05.10,0
5,4,Tottori,2018.05.11,4.8923082
0,4,Tottori,2018.05.12,0
4,7,Tottori,2018.05.13,4.0472727
0,7,Tottori,2018.05.14,0
0,7,Tottori,2018.05.15,0
0,7,Tottori,2018.05.16,0
5,7,Tottori,2018.05.17,5.0590911
0,7,Tottori,2018.05.18,0
13,7,Tottori,2018.05.19,13.153636
0,7,Tottori,2018.05.20,0
9,7,Tottori,2018.05.21,8.710434
5,7,Tottori,2018.05.22,4.8391304
0,7,Tottori,2018.05.23,0
0,7,Tottori,2018.05.24,0
0,7,Tottori,2018.05.25,0
9,7,Tottori,2018.05.26,8.710434
0,0,Tottori,2018.05.27,0
0,0,Tottori,2018.05.28,0
0,0,Tottori,2018.05.29,0
0,0,Tottori,2018.05.30,0
0,0,Tottori,2018.05.31,0
0,0,Tottori,2018.06.01,0
0,0,Tottori,2018.06.02,0
4,3,Tottori,2018.06.03,4.77
0,3,Tottori,2018.06.04,0
0,3,Tottori,2018.06.05,0
0,3,Tottori,2018.06.06,0
0,3,Tottori,2018.06.07,0
0,3,Tottori,2018.06.08,0
4,3,Tottori,2018.06.09,4.77
0,1,Tottori,2018.06.10,0
0,1,Tottori,2018.06.11,0
4,1,Tottori,2018.06.12,3.1799996
0,1,Tottori,2018.06.13,0
0,1,Tottori,2018.06.14,0
0,1,Tottori,2018.06.15,0
0,1,Tottori,2018.06.16,0
0,1,Tottori,2018.06.17,0
0,1,Tottori,2018.06.18,0
0,1,Tottori,2018.06.19,0
0,1,Tottori,2018.06.20,0
5,1,Tottori,2018.06.21,3.1799998
0,1,Tottori,2018.06.22,0
0,1,Tottori,2018.06.23,0
0,0,Tottori,2018.06.24,0
0,0,Tottori,2018.06.25,0
0,0,Tottori,2018.06.26,0
0,0,Tottori,2018.06.27,0
0,0,Tottori,2018.06.28,0
0,0,Tottori,2018.06.29,0
0,0,Tottori,2018.06.30,0
0,0,Tottori,2018.07.01,0
0,0,Tottori,2018.07.02,0
0,0,Tottori,2018.07.03,0
0,0,Tottori,2018.07.04,0
0,0,Tottori,2018.07.05,0
0,0,Tottori,2018.07.06,0
0,0,Tottori,2018.07.07,0
0,0,Tottori,2018.07.08,0
0,0,Tottori,2018.07.09,0
0,0,Tottori,2018.07.10,0
0,0,Tottori,2018.07.11,0
0,0,Tottori,2018.07.12,0
0,0,Tottori,2018.07.13,0
0,0,Tottori,2018.07.14,0
0,0,Tottori,2018.07.15,0
0,0,Tottori,2018.07.16,0
0,0,Tottori,2018.07.17,0
0,0,Tottori,2018.07.18,0
0,0,Tottori,2018.07.19,0
0,0,Tottori,2018.07.20,0
0,0,Tottori,2018.07.21,0
0,1,Tottori,2018.07.22,0
0,1,Tottori,2018.07.23,0
0,1,Tottori,2018.07.24,0
47,1,Tottori,2018.07.25,3.1799998
0,1,Tottori,2018.07.26,0
0,1,Tottori,2018.07.27,0
0,1,Tottori,2018.07.28,0
0,3,Tottori,2018.07.29,0
0,3,Tottori,2018.07.30,0
0,3,Tottori,2018.07.31,0
0,3,Tottori,2018.08.01,0
0,3,Tottori,2018.08.02,0
94,3,Tottori,2018.08.03,9.539999
0,3,Tottori,2018.08.04,0
0,0,Tottori,2018.08.05,0
0,0,Tottori,2018.08.06,0
0,0,Tottori,2018.08.07,0
0,0,Tottori,2018.08.08,0
0,0,Tottori,2018.08.09,0
0,0,Tottori,2018.08.10,0
0,0,Tottori,2018.08.11,0
0,1,Tottori,2018.08.12,0
0,1,Tottori,2018.08.13,0
0,1,Tottori,2018.08.14,0
38,1,Tottori,2018.08.15,3.1800001
0,1,Tottori,2018.08.16,0
0,1,Tottori,2018.08.17,0
0,1,Tottori,2018.08.18,0
0,4,Tottori,2018.08.19,0
45,4,Tottori,2018.08.20,4.3037591
43,4,Tottori,2018.08.21,4.1124811
0,4,Tottori,2018.08.22,0
0,4,Tottori,2018.08.23,0
45,4,Tottori,2018.08.24,4.3037591
0,4,Tottori,2018.08.25,0
0,1,Tottori,2018.08.26,0
0,1,Tottori,2018.08.27,0
0,1,Tottori,2018.08.28,0
48,1,Tottori,2018.08.29,3.1799998
0,1,Tottori,2018.08.30,0
0,1,Tottori,2018.08.31,0
0,1,Tottori,2018.09.01,0
0,1,Tottori,2018.09.02,0
0,1,Tottori,2018.09.03,0
0,1,Tottori,2018.09.04,0
0,1,Tottori,2018.09.05,0
48,1,Tottori,2018.09.06,3.1799998
0,1,Tottori,2018.09.07,0
0,1,Tottori,2018.09.08,0
0,1,Tottori,2018.09.09,0
46,1,Tottori,2018.09.10,3.1799996
0,1,Tottori,2018.09.11,0
0,1,Tottori,2018.09.12,0
0,1,Tottori,2018.09.13,0
0,1,Tottori,2018.09.14,0
0,1,Tottori,2018.09.15,0
46,0,Tottori,2018.09.16,0
0,0,Tottori,2018.09.17,0
0,0,Tottori,2018.09.18,0
0,0,Tottori,2018.09.19,0
0,0,Tottori,2018.09.20,0
0,0,Tottori,2018.09.21,0
0,0,Tottori,2018.09.22,0
0,1,Tottori,2018.09.23,0
0,1,Tottori,2018.09.24,0
0,1,Tottori,2018.09.25,0
0,1,Tottori,2018.09.26,0
0,1,Tottori,2018.09.27,0
48,1,Tottori,2018.09.28,3.1799998
0,1,Tottori,2018.09.29,0
0,3,Tottori,2018.09.30,0
0,3,Tottori,2018.10.01,0
0,3,Tottori,2018.10.02,0
48,3,Tottori,2018.10.03,5.0879998
0,3,Tottori,2018.10.04,0
0,3,Tottori,2018.10.05,0
42,3,Tottori,2018.10.06,4.4520001
0,1,Tottori,2018.10.07,0
0,1,Tottori,2018.10.08,0
0,1,Tottori,2018.10.09,0
47,1,Tottori,2018.10.10,3.1799998
0,1,Tottori,2018.10.11,0
0,1,Tottori,2018.10.12,0
0,1,Tottori,2018.10.13,0
0,2,Tottori,2018.10.14,0
50,2,Tottori,2018.10.15,6.3599997
0,2,Tottori,2018.10.16,0
0,2,Tottori,2018.10.17,0
0,2,Tottori,2018.10.18,0
0,2,Tottori,2018.10.19,0
0,2,Tottori,2018.10.20,0
0,5,Tottori,2018.10.21,0
0,5,Tottori,2018.10.22,0
100,5,Tottori,2018.10.23,7.9499998
50,5,Tottori,2018.10.24,3.9749999
0,5,Tottori,2018.10.25,0
50,5,Tottori,2018.10.26,3.9749999
0,5,Tottori,2018.10.27,0
0,2,Tottori,2018.10.28,0
0,2,Tottori,2018.10.29,0
0,2,Tottori,2018.10.30,0
0,2,Tottori,2018.10.31,0
0,2,Tottori,2018.11.01,0
0,2,Tottori,2018.11.02,0
49,2,Tottori,2018.11.03,6.3600001
0,1,Tottori,2018.11.04,0
0,1,Tottori,2018.11.05,0
50,1,Tottori,2018.11.06,1.6060605
0,1,Tottori,2018.11.07,0
0,1,Tottori,2018.11.08,0
0,1,Tottori,2018.11.09,0
49,1,Tottori,2018.11.10,1.5739393
0,0,Tottori,2018.11.11,0
0,0,Tottori,2018.11.12,0
0,0,Tottori,2018.11.13,0
0,0,Tottori,2018.11.14,0
0,0,Tottori,2018.11.15,0
0,0,Tottori,2018.11.16,0
0,0,Tottori,2018.11.17,0
0,1,Tottori,2018.11.18,0
0,1,Tottori,2018.11.19,0
0,1,Tottori,2018.11.20,0
0,1,Tottori,2018.11.21,0
0,1,Tottori,2018.11.22,0
0,1,Tottori,2018.11.23,0
49,1,Tottori,2018.11.24,3.1800001
0,0,Tottori,2018.11.25,0
0,0,Tottori,2018.11.26,0
0,0,Tottori,2018.11.27,0
