date,raw_daily,raw_weekly,prefecture,medication_harmonized_daily
2020.02.05,0,10,Iwate,0
2020.02.08,0,10,Iwate,0
2020.02.04,0,10,Iwate,0
2020.02.06,0,10,Iwate,0
2020.02.06,0,10,Iwate,0
2020.02.07,29,10,Iwate,8.8054552
2020.02.07,29,10,Iwate,8.8054552
2020.02.05,0,10,Iwate,0
2020.02.08,0,10,Iwate,0
2020.02.03,0,10,Iwate,0
2020.02.04,0,10,Iwate,0
2020.02.08,0,6,Kagawa,0
2020.02.02,26,6,Kagawa,10.020001
2020.02.06,0,6,Kagawa,0
2020.02.07,0,6,Kagawa,0
2020.02.05,0,6,Kagawa,0
2020.02.03,0,6,Kagawa,0
2020.02.04,0,6,Kagawa,0
2020.02.08,0,6,Kagawa,0
2020.02.06,0,6,Kagawa,0
2020.02.03,0,6,Kagawa,0
2020.02.04,0,6,Kagawa,0
2020.02.07,0,6,Kagawa,0
2020.02.02,26,6,Kagawa,10.020001
2020.02.05,0,6,Kagawa,0
2020.02.05,0,42,Kagoshima,0
2020.02.02,0,42,Kagoshima,0
2020.02.08,55,42,Kagoshima,17.859722
2020.02.06,0,42,Kagoshima,0
2020.02.02,0,42,Kagoshima,0
2020.02.05,0,42,Kagoshima,0
2020.02.04,55,42,Kagoshima,17.859722
2020.02.07,54,42,Kagoshima,17.535002
2020.02.03,52,42,Kagoshima,16.885555
2020.02.04,55,42,Kagoshima,17.859722
2020.02.03,52,42,Kagoshima,16.885555
2020.02.07,54,42,Kagoshima,17.535002
2020.02.06,0,42,Kagoshima,0
2020.02.08,55,42,Kagoshima,17.859722
2020.02.02,7,15,Kanagawa,1.9483335
2020.02.05,22,15,Kanagawa,6.1233339
2020.02.05,22,15,Kanagawa,6.1233339
2020.02.06,17,15,Kanagawa,4.731667
2020.02.04,7,15,Kanagawa,1.9483335
2020.02.08,9,15,Kanagawa,2.5050004
2020.02.02,7,15,Kanagawa,1.9483335
2020.02.06,17,15,Kanagawa,4.731667
2020.02.03,13,15,Kanagawa,3.6183338
2020.02.07,15,15,Kanagawa,4.1750007
2020.02.04,7,15,Kanagawa,1.9483335
2020.02.03,13,15,Kanagawa,3.6183338
2020.02.07,15,15,Kanagawa,4.1750007
2020.02.08,9,15,Kanagawa,2.5050004
2020.02.05,0,0,Kochi,
2020.02.07,0,0,Kochi,
2020.02.04,0,0,Kochi,
2020.02.04,0,0,Kochi,
2020.02.06,0,0,Kochi,
2020.02.03,0,0,Kochi,
2020.02.07,0,0,Kochi,
2020.02.06,0,0,Kochi,
2020.02.08,0,0,Kochi,
2020.02.08,0,0,Kochi,
2020.02.03,0,0,Kochi,
2020.02.02,0,0,Kochi,
2020.02.02,0,0,Kochi,
2020.02.05,0,0,Kochi,
2020.02.05,56,35,Kumamoto,15.512797
2020.02.07,54,35,Kumamoto,14.958769
2020.02.05,56,35,Kumamoto,15.512797
2020.02.03,50,35,Kumamoto,13.850712
2020.02.02,25,35,Kumamoto,6.9253559
2020.02.06,0,35,Kumamoto,0
2020.02.07,54,35,Kumamoto,14.958769
2020.02.04,0,35,Kumamoto,0
2020.02.08,26,35,Kumamoto,7.2023702
2020.02.06,0,35,Kumamoto,0
2020.02.04,0,35,Kumamoto,0
2020.02.03,50,35,Kumamoto,13.850712
2020.02.08,26,35,Kumamoto,7.2023702
2020.02.02,25,35,Kumamoto,6.9253559
2020.02.04,34,22,Kyoto,10.676581
2020.02.07,0,22,Kyoto,0
2020.02.02,20,22,Kyoto,6.2803426
2020.02.08,0,22,Kyoto,0
2020.02.07,0,22,Kyoto,0
2020.02.06,23,22,Kyoto,7.222394
2020.02.06,23,22,Kyoto,7.222394
2020.02.03,40,22,Kyoto,12.560685
2020.02.08,0,22,Kyoto,0
2020.02.05,0,22,Kyoto,0
2020.02.02,20,22,Kyoto,6.2803426
2020.02.04,34,22,Kyoto,10.676581
2020.02.05,0,22,Kyoto,0
2020.02.03,40,22,Kyoto,12.560685
2020.02.02,0,2,Mie,0
2020.02.03,0,2,Mie,0
2020.02.02,0,2,Mie,0
2020.02.06,0,2,Mie,0
2020.02.04,17,2,Mie,3.3400002
2020.02.08,0,2,Mie,0
2020.02.08,0,2,Mie,0
2020.02.05,0,2,Mie,0
2020.02.04,17,2,Mie,3.3400002
2020.02.07,0,2,Mie,0
2020.02.03,0,2,Mie,0
2020.02.07,0,2,Mie,0
2020.02.06,0,2,Mie,0
2020.02.05,0,2,Mie,0
2020.02.05,17,4,Miyagi,2.2266669
2020.02.05,17,4,Miyagi,2.2266669
2020.02.07,0,4,Miyagi,0
2020.02.06,0,4,Miyagi,0
2020.02.03,0,4,Miyagi,0
2020.02.06,0,4,Miyagi,0
2020.02.04,0,4,Miyagi,0
2020.02.02,17,4,Miyagi,2.2266669
2020.02.08,17,4,Miyagi,2.2266669
2020.02.04,0,4,Miyagi,0
2020.02.02,17,4,Miyagi,2.2266669
2020.02.07,0,4,Miyagi,0
2020.02.08,17,4,Miyagi,2.2266669
2020.02.03,0,4,Miyagi,0
2020.02.08,0,0,Miyazaki,
2020.02.08,0,0,Miyazaki,
2020.02.04,0,0,Miyazaki,
2020.02.03,0,0,Miyazaki,
2020.02.03,0,0,Miyazaki,
2020.02.06,0,0,Miyazaki,
2020.02.05,0,0,Miyazaki,
2020.02.02,0,0,Miyazaki,
2020.02.06,0,0,Miyazaki,
2020.02.07,0,0,Miyazaki,
2020.02.07,0,0,Miyazaki,
2020.02.05,0,0,Miyazaki,
2020.02.04,0,0,Miyazaki,
2020.02.02,0,0,Miyazaki,
2020.02.04,0,14,Nagano,0
2020.02.06,0,14,Nagano,0
2020.02.05,19,14,Nagano,6.085206
2020.02.07,19,14,Nagano,6.085206
2020.02.02,18,14,Nagano,5.7649317
2020.02.08,0,14,Nagano,0
2020.02.05,19,14,Nagano,6.085206
2020.02.02,18,14,Nagano,5.7649317
2020.02.03,17,14,Nagano,5.4446578
2020.02.03,17,14,Nagano,5.4446578
2020.02.06,0,14,Nagano,0
2020.02.08,0,14,Nagano,0
2020.02.04,0,14,Nagano,0
2020.02.07,19,14,Nagano,6.085206
2020.02.06,0,10,Nagasaki,0
2020.02.08,0,10,Nagasaki,0
2020.02.03,0,10,Nagasaki,0
2020.02.08,0,10,Nagasaki,0
2020.02.05,62,10,Nagasaki,16.700001
2020.02.04,0,10,Nagasaki,0
2020.02.05,62,10,Nagasaki,16.700001
2020.02.06,0,10,Nagasaki,0
2020.02.03,0,10,Nagasaki,0
2020.02.02,0,10,Nagasaki,0
2020.02.04,0,10,Nagasaki,0
2020.02.02,0,10,Nagasaki,0
2020.02.07,0,10,Nagasaki,0
2020.02.07,0,10,Nagasaki,0
2020.02.05,20,16,Nara,8.9066668
2020.02.03,0,16,Nara,0
2020.02.08,0,16,Nara,0
2020.02.07,20,16,Nara,8.9066668
2020.02.03,0,16,Nara,0
2020.02.04,0,16,Nara,0
2020.02.02,0,16,Nara,0
2020.02.06,20,16,Nara,8.9066668
2020.02.07,20,16,Nara,8.9066668
2020.02.08,0,16,Nara,0
2020.02.02,0,16,Nara,0
2020.02.06,20,16,Nara,8.9066668
2020.02.05,20,16,Nara,8.9066668
2020.02.04,0,16,Nara,0
2020.02.04,0,5,Niigata,0
2020.02.05,19,5,Niigata,4.287838
2020.02.02,0,5,Niigata,0
2020.02.06,0,5,Niigata,0
2020.02.07,0,5,Niigata,0
2020.02.02,0,5,Niigata,0
2020.02.05,19,5,Niigata,4.287838
2020.02.03,0,5,Niigata,0
2020.02.03,0,5,Niigata,0
2020.02.04,0,5,Niigata,0
2020.02.06,0,5,Niigata,0
2020.02.07,0,5,Niigata,0
2020.02.08,18,5,Niigata,4.0621624
2020.02.08,18,5,Niigata,4.0621624
2020.02.04,0,6,Oita,0
2020.02.08,0,6,Oita,0
2020.02.05,0,6,Oita,0
2020.02.06,28,6,Oita,10.02
2020.02.02,0,6,Oita,0
2020.02.04,0,6,Oita,0
2020.02.08,0,6,Oita,0
2020.02.05,0,6,Oita,0
2020.02.03,0,6,Oita,0
2020.02.07,0,6,Oita,0
2020.02.03,0,6,Oita,0
2020.02.06,28,6,Oita,10.02
2020.02.02,0,6,Oita,0
2020.02.07,0,6,Oita,0
2020.02.07,0,17,Okayama,0
2020.02.08,25,17,Okayama,7.0272279
2020.02.06,0,17,Okayama,0
2020.02.04,27,17,Okayama,7.589406
2020.02.06,0,17,Okayama,0
2020.02.08,25,17,Okayama,7.0272279
2020.02.04,27,17,Okayama,7.589406
2020.02.05,0,17,Okayama,0
2020.02.07,0,17,Okayama,0
2020.02.05,0,17,Okayama,0
2020.02.02,25,17,Okayama,7.0272279
2020.02.02,25,17,Okayama,7.0272279
2020.02.03,24,17,Okayama,6.7461386
2020.02.03,24,17,Okayama,6.7461386
2020.02.08,0,21,Okinawa,0
2020.02.07,0,21,Okinawa,0
2020.02.07,0,21,Okinawa,0
2020.02.04,0,21,Okinawa,0
2020.02.06,0,21,Okinawa,0
2020.02.03,0,21,Okinawa,0
2020.02.08,0,21,Okinawa,0
2020.02.06,0,21,Okinawa,0
2020.02.02,0,21,Okinawa,0
2020.02.02,0,21,Okinawa,0
2020.02.03,0,21,Okinawa,0
2020.02.04,0,21,Okinawa,0
2020.02.05,40,21,Okinawa,35.070004
2020.02.05,40,21,Okinawa,35.070004
2020.02.05,7,10,Osaka,1.1240385
2020.02.03,29,10,Osaka,4.6567311
2020.02.06,10,10,Osaka,1.6057693
2020.02.07,24,10,Osaka,3.8538465
2020.02.02,10,10,Osaka,1.6057693
2020.02.05,7,10,Osaka,1.1240385
2020.02.03,29,10,Osaka,4.6567311
2020.02.04,17,10,Osaka,2.7298079
2020.02.06,10,10,Osaka,1.6057693
2020.02.02,10,10,Osaka,1.6057693
2020.02.08,7,10,Osaka,1.1240385
2020.02.04,17,10,Osaka,2.7298079
2020.02.07,24,10,Osaka,3.8538465
2020.02.08,7,10,Osaka,1.1240385
2020.02.03,0,30,Saga,0
2020.02.06,0,30,Saga,0
2020.02.06,0,30,Saga,0
2020.02.02,0,30,Saga,0
2020.02.08,0,30,Saga,0
2020.02.05,52,30,Saga,12.833498
2020.02.07,100,30,Saga,24.679804
2020.02.02,0,30,Saga,0
2020.02.08,0,30,Saga,0
2020.02.04,51,30,Saga,12.586699
2020.02.04,51,30,Saga,12.586699
2020.02.03,0,30,Saga,0
2020.02.05,52,30,Saga,12.833498
2020.02.07,100,30,Saga,24.679804
2020.02.08,12,20,Saitama,3.2064004
2020.02.04,13,20,Saitama,3.4736004
2020.02.07,13,20,Saitama,3.4736004
2020.02.05,36,20,Saitama,9.6192007
2020.02.02,22,20,Saitama,5.8784003
2020.02.03,20,20,Saitama,5.3440003
2020.02.06,9,20,Saitama,2.4048002
2020.02.06,9,20,Saitama,2.4048002
2020.02.04,13,20,Saitama,3.4736004
2020.02.02,22,20,Saitama,5.8784003
2020.02.08,12,20,Saitama,3.2064004
2020.02.03,20,20,Saitama,5.3440003
2020.02.05,36,20,Saitama,9.6192007
2020.02.07,13,20,Saitama,3.4736004
2020.02.03,0,4,Shiga,0
2020.02.02,0,4,Shiga,0
2020.02.07,0,4,Shiga,0
2020.02.05,0,4,Shiga,0
2020.02.05,0,4,Shiga,0
2020.02.08,0,4,Shiga,0
2020.02.03,0,4,Shiga,0
2020.02.07,0,4,Shiga,0
2020.02.04,0,4,Shiga,0
2020.02.04,0,4,Shiga,0
2020.02.02,0,4,Shiga,0
2020.02.06,19,4,Shiga,6.6800008
2020.02.08,0,4,Shiga,0
2020.02.06,19,4,Shiga,6.6800008
2020.02.07,0,0,Shimane,
2020.02.04,0,0,Shimane,
2020.02.04,0,0,Shimane,
2020.02.02,0,0,Shimane,
2020.02.08,0,0,Shimane,
2020.02.07,0,0,Shimane,
2020.02.08,0,0,Shimane,
2020.02.03,0,0,Shimane,
2020.02.02,0,0,Shimane,
2020.02.05,0,0,Shimane,
2020.02.05,0,0,Shimane,
2020.02.06,0,0,Shimane,
2020.02.03,0,0,Shimane,
2020.02.06,0,0,Shimane,
2020.02.02,34,19,Shizuoka,8.4946461
2020.02.08,17,19,Shizuoka,4.247323
2020.02.06,29,19,Shizuoka,7.2454338
2020.02.04,19,19,Shizuoka,4.7470078
2020.02.06,29,19,Shizuoka,7.2454338
2020.02.08,17,19,Shizuoka,4.247323
2020.02.04,19,19,Shizuoka,4.7470078
2020.02.07,9,19,Shizuoka,2.2485828
2020.02.05,19,19,Shizuoka,4.7470078
2020.02.02,34,19,Shizuoka,8.4946461
2020.02.05,19,19,Shizuoka,4.7470078
2020.02.03,0,19,Shizuoka,0
2020.02.07,9,19,Shizuoka,2.2485828
2020.02.03,0,19,Shizuoka,0
2020.02.03,21,12,Tochigi,6.2811947
2020.02.07,12,12,Tochigi,3.5892541
2020.02.03,21,12,Tochigi,6.2811947
2020.02.05,0,12,Tochigi,0
2020.02.04,0,12,Tochigi,0
2020.02.05,0,12,Tochigi,0
2020.02.02,0,12,Tochigi,0
2020.02.02,0,12,Tochigi,0
2020.02.07,12,12,Tochigi,3.5892541
2020.02.08,11,12,Tochigi,3.2901495
2020.02.06,23,12,Tochigi,6.8794036
2020.02.04,0,12,Tochigi,0
2020.02.08,11,12,Tochigi,3.2901495
2020.02.06,23,12,Tochigi,6.8794036
2020.02.08,0,27,Tokushima,0
2020.02.03,0,27,Tokushima,0
2020.02.04,30,27,Tokushima,11.762609
2020.02.05,0,27,Tokushima,0
2020.02.02,56,27,Tokushima,21.956871
2020.02.08,0,27,Tokushima,0
2020.02.07,0,27,Tokushima,0
2020.02.05,0,27,Tokushima,0
2020.02.06,29,27,Tokushima,11.370522
2020.02.06,29,27,Tokushima,11.370522
2020.02.04,30,27,Tokushima,11.762609
2020.02.03,0,27,Tokushima,0
2020.02.02,56,27,Tokushima,21.956871
2020.02.07,0,27,Tokushima,0
2020.02.07,19,19,Tokyo,4.9013824
2020.02.06,19,19,Tokyo,4.9013824
2020.02.04,18,19,Tokyo,4.643415
2020.02.05,17,19,Tokyo,4.3854475
2020.02.08,21,19,Tokyo,5.4173174
2020.02.06,19,19,Tokyo,4.9013824
2020.02.03,18,19,Tokyo,4.643415
2020.02.07,19,19,Tokyo,4.9013824
2020.02.02,11,19,Tokyo,2.8376424
2020.02.03,18,19,Tokyo,4.643415
2020.02.04,18,19,Tokyo,4.643415
2020.02.08,21,19,Tokyo,5.4173174
2020.02.02,11,19,Tokyo,2.8376424
2020.02.05,17,19,Tokyo,4.3854475
2020.02.06,0,0,Tottori,
2020.02.04,0,0,Tottori,
2020.02.04,0,0,Tottori,
2020.02.07,0,0,Tottori,
2020.02.03,0,0,Tottori,
2020.02.06,0,0,Tottori,
2020.02.03,0,0,Tottori,
2020.02.08,0,0,Tottori,
2020.02.05,0,0,Tottori,
2020.02.05,0,0,Tottori,
2020.02.02,0,0,Tottori,
2020.02.07,0,0,Tottori,
2020.02.08,0,0,Tottori,
2020.02.02,0,0,Tottori,
2020.02.04,0,6,Toyama,0
2020.02.07,0,6,Toyama,0
2020.02.05,0,6,Toyama,0
2020.02.02,0,6,Toyama,0
2020.02.03,48,6,Toyama,10.02
2020.02.05,0,6,Toyama,0
2020.02.06,0,6,Toyama,0
2020.02.08,0,6,Toyama,0
2020.02.06,0,6,Toyama,0
2020.02.07,0,6,Toyama,0
2020.02.04,0,6,Toyama,0
2020.02.08,0,6,Toyama,0
2020.02.03,48,6,Toyama,10.02
2020.02.02,0,6,Toyama,0
2020.02.06,56,13,Wakayama,15.009384
2020.02.06,56,13,Wakayama,15.009384
2020.02.08,0,13,Wakayama,0
2020.02.02,0,13,Wakayama,0
2020.02.02,0,13,Wakayama,0
2020.02.04,0,13,Wakayama,0
2020.02.05,0,13,Wakayama,0
2020.02.03,25,13,Wakayama,6.7006178
2020.02.07,0,13,Wakayama,0
2020.02.08,0,13,Wakayama,0
2020.02.07,0,13,Wakayama,0
2020.02.05,0,13,Wakayama,0
2020.02.03,25,13,Wakayama,6.7006178
2020.02.04,0,13,Wakayama,0
2020.02.07,0,6,Yamagata,0
2020.02.02,0,6,Yamagata,0
2020.02.03,0,6,Yamagata,0
2020.02.06,56,6,Yamagata,10.02
2020.02.05,0,6,Yamagata,0
2020.02.02,0,6,Yamagata,0
2020.02.06,56,6,Yamagata,10.02
2020.02.04,0,6,Yamagata,0
2020.02.04,0,6,Yamagata,0
2020.02.05,0,6,Yamagata,0
2020.02.08,0,6,Yamagata,0
2020.02.08,0,6,Yamagata,0
2020.02.03,0,6,Yamagata,0
2020.02.07,0,6,Yamagata,0
2020.02.04,0,29,Yamaguchi,0
2020.02.02,25,29,Yamaguchi,6.652473
2020.02.06,0,29,Yamaguchi,0
2020.02.08,52,29,Yamaguchi,13.837144
2020.02.02,25,29,Yamaguchi,6.652473
2020.02.03,49,29,Yamaguchi,13.038846
2020.02.07,28,29,Yamaguchi,7.4507694
2020.02.08,52,29,Yamaguchi,13.837144
2020.02.03,49,29,Yamaguchi,13.038846
2020.02.06,0,29,Yamaguchi,0
2020.02.05,28,29,Yamaguchi,7.4507694
2020.02.07,28,29,Yamaguchi,7.4507694
2020.02.05,28,29,Yamaguchi,7.4507694
2020.02.04,0,29,Yamaguchi,0
2020.02.04,0,17,Yamanashi,0
2020.02.03,0,17,Yamanashi,0
2020.02.03,0,17,Yamanashi,0
2020.02.06,0,17,Yamanashi,0
2020.02.02,24,17,Yamanashi,9.2075691
2020.02.08,0,17,Yamanashi,0
2020.02.06,0,17,Yamanashi,0
2020.02.07,0,17,Yamanashi,0
2020.02.04,0,17,Yamanashi,0
2020.02.02,24,17,Yamanashi,9.2075691
2020.02.08,0,17,Yamanashi,0
2020.02.07,0,17,Yamanashi,0
2020.02.05,50,17,Yamanashi,19.182434
2020.02.05,50,17,Yamanashi,19.182434
2020.02.12,50,29,Aichi,10.482684
2020.02.14,21,29,Aichi,4.4027276
2020.02.09,16,29,Aichi,3.354459
2020.02.15,28,29,Aichi,5.8703032
2020.02.10,42,29,Aichi,8.8054552
2020.02.13,46,29,Aichi,9.6440706
2020.02.09,16,29,Aichi,3.354459
2020.02.11,28,29,Aichi,5.8703032
2020.02.15,28,29,Aichi,5.8703032
2020.02.13,46,29,Aichi,9.6440706
2020.02.10,42,29,Aichi,8.8054552
2020.02.11,28,29,Aichi,5.8703032
2020.02.12,50,29,Aichi,10.482684
2020.02.14,21,29,Aichi,4.4027276
2020.02.12,37,43,Akita,18.84376
2020.02.10,0,43,Akita,0
2020.02.09,0,43,Akita,0
2020.02.11,69,43,Akita,35.141064
2020.02.11,69,43,Akita,35.141064
2020.02.14,0,43,Akita,0
2020.02.09,0,43,Akita,0
2020.02.14,0,43,Akita,0
2020.02.10,0,43,Akita,0
2020.02.15,35,43,Akita,17.82518
2020.02.12,37,43,Akita,18.84376
2020.02.13,0,43,Akita,0
2020.02.13,0,43,Akita,0
2020.02.15,35,43,Akita,17.82518
2020.02.10,27,17,Aomori,14.462831
2020.02.15,26,17,Aomori,13.92717
2020.02.11,0,17,Aomori,0
2020.02.10,27,17,Aomori,14.462831
2020.02.13,0,17,Aomori,0
2020.02.13,0,17,Aomori,0
2020.02.11,0,17,Aomori,0
2020.02.09,0,17,Aomori,0
2020.02.15,26,17,Aomori,13.92717
2020.02.12,0,17,Aomori,0
2020.02.14,0,17,Aomori,0
2020.02.14,0,17,Aomori,0
2020.02.09,0,17,Aomori,0
2020.02.12,0,17,Aomori,0
2020.02.12,20,37,Chiba,9.0867653
2020.02.14,20,37,Chiba,9.0867653
2020.02.15,32,37,Chiba,14.538825
2020.02.13,10,37,Chiba,4.5433826
2020.02.15,32,37,Chiba,14.538825
2020.02.10,27,37,Chiba,12.267133
2020.02.10,27,37,Chiba,12.267133
2020.02.09,7,37,Chiba,3.1803679
2020.02.11,20,37,Chiba,9.0867653
2020.02.12,20,37,Chiba,9.0867653
2020.02.13,10,37,Chiba,4.5433826
2020.02.14,20,37,Chiba,9.0867653
2020.02.09,7,37,Chiba,3.1803679
2020.02.11,20,37,Chiba,9.0867653
2020.02.09,0,18,Ehime,0
2020.02.09,0,18,Ehime,0
2020.02.14,0,18,Ehime,0
2020.02.14,0,18,Ehime,0
2020.02.10,33,18,Ehime,5.0611224
2020.02.13,100,18,Ehime,15.336736
2020.02.11,0,18,Ehime,0
2020.02.12,0,18,Ehime,0
2020.02.12,0,18,Ehime,0
2020.02.13,100,18,Ehime,15.336736
2020.02.11,0,18,Ehime,0
2020.02.15,63,18,Ehime,9.6621437
2020.02.15,63,18,Ehime,9.6621437
2020.02.10,33,18,Ehime,5.0611224
2020.02.12,50,57,Fukui,24.283167
2020.02.13,0,57,Fukui,0
2020.02.09,48,57,Fukui,23.31184
2020.02.11,0,57,Fukui,0
2020.02.13,0,57,Fukui,0
2020.02.14,0,57,Fukui,0
2020.02.11,0,57,Fukui,0
2020.02.09,48,57,Fukui,23.31184
2020.02.10,0,57,Fukui,0
2020.02.12,50,57,Fukui,24.283167
2020.02.15,98,57,Fukui,47.595005
2020.02.15,98,57,Fukui,47.595005
2020.02.14,0,57,Fukui,0
2020.02.10,0,57,Fukui,0
2020.02.11,44,32,Fukuoka,7.4646354
2020.02.09,45,32,Fukuoka,7.6342864
2020.02.15,45,32,Fukuoka,7.6342864
2020.02.09,45,32,Fukuoka,7.6342864
2020.02.12,33,32,Fukuoka,5.5984764
2020.02.15,45,32,Fukuoka,7.6342864
2020.02.10,46,32,Fukuoka,7.8039374
2020.02.14,23,32,Fukuoka,3.9019687
2020.02.13,79,32,Fukuoka,13.402414
2020.02.10,46,32,Fukuoka,7.8039374
2020.02.13,79,32,Fukuoka,13.402414
2020.02.12,33,32,Fukuoka,5.5984764
2020.02.14,23,32,Fukuoka,3.9019687
2020.02.11,44,32,Fukuoka,7.4646354
2020.02.14,36,19,Fukushima,10.776227
2020.02.15,0,19,Fukushima,0
2020.02.09,0,19,Fukushima,0
2020.02.15,0,19,Fukushima,0
2020.02.09,0,19,Fukushima,0
2020.02.13,18,19,Fukushima,5.3881135
2020.02.10,18,19,Fukushima,5.3881135
2020.02.13,18,19,Fukushima,5.3881135
2020.02.11,34,19,Fukushima,10.177547
2020.02.11,34,19,Fukushima,10.177547
2020.02.10,18,19,Fukushima,5.3881135
2020.02.14,36,19,Fukushima,10.776227
2020.02.12,0,19,Fukushima,0
2020.02.12,0,19,Fukushima,0
2020.02.13,0,21,Gifu,0
2020.02.14,0,21,Gifu,0
2020.02.09,0,21,Gifu,0
2020.02.10,12,21,Gifu,4.3837504
2020.02.09,0,21,Gifu,0
2020.02.11,0,21,Gifu,0
2020.02.14,0,21,Gifu,0
2020.02.15,23,21,Gifu,8.4021883
2020.02.11,0,21,Gifu,0
2020.02.15,23,21,Gifu,8.4021883
2020.02.12,61,21,Gifu,22.284063
2020.02.12,61,21,Gifu,22.284063
2020.02.13,0,21,Gifu,0
2020.02.10,12,21,Gifu,4.3837504
2020.02.12,34,26,Gunma,13.299821
2020.02.14,0,26,Gunma,0
2020.02.11,21,26,Gunma,8.2145958
2020.02.12,34,26,Gunma,13.299821
2020.02.15,11,26,Gunma,4.3028836
2020.02.11,21,26,Gunma,8.2145958
2020.02.13,11,26,Gunma,4.3028836
2020.02.10,23,26,Gunma,8.9969387
2020.02.14,0,26,Gunma,0
2020.02.13,11,26,Gunma,4.3028836
2020.02.10,23,26,Gunma,8.9969387
2020.02.15,11,26,Gunma,4.3028836
2020.02.09,11,26,Gunma,4.3028836
2020.02.09,11,26,Gunma,4.3028836
2020.02.12,17,25,Hiroshima,3.33216
2020.02.12,17,25,Hiroshima,3.33216
2020.02.09,16,25,Hiroshima,3.1361506
2020.02.14,100,25,Hiroshima,19.600941
2020.02.11,0,25,Hiroshima,0
2020.02.10,0,25,Hiroshima,0
2020.02.15,80,25,Hiroshima,15.680752
2020.02.09,16,25,Hiroshima,3.1361506
2020.02.13,0,25,Hiroshima,0
2020.02.14,100,25,Hiroshima,19.600941
2020.02.15,80,25,Hiroshima,15.680752
2020.02.11,0,25,Hiroshima,0
2020.02.13,0,25,Hiroshima,0
2020.02.10,0,25,Hiroshima,0
2020.02.14,0,35,Hokkaido,0
2020.02.09,0,35,Hokkaido,0
2020.02.12,0,35,Hokkaido,0
2020.02.13,34,35,Hokkaido,12.904547
2020.02.15,68,35,Hokkaido,25.809093
2020.02.10,35,35,Hokkaido,13.284092
2020.02.12,0,35,Hokkaido,0
2020.02.14,0,35,Hokkaido,0
2020.02.11,17,35,Hokkaido,6.4522734
2020.02.15,68,35,Hokkaido,25.809093
2020.02.10,35,35,Hokkaido,13.284092
2020.02.09,0,35,Hokkaido,0
2020.02.13,34,35,Hokkaido,12.904547
2020.02.11,17,35,Hokkaido,6.4522734
2020.02.15,21,28,Hyogo,3.896667
2020.02.10,45,28,Hyogo,8.3500004
2020.02.09,7,28,Hyogo,1.298889
2020.02.15,21,28,Hyogo,3.896667
2020.02.11,42,28,Hyogo,7.793334
2020.02.11,42,28,Hyogo,7.793334
2020.02.13,8,28,Hyogo,1.4844445
2020.02.12,53,28,Hyogo,9.834445
2020.02.14,76,28,Hyogo,14.102223
2020.02.14,76,28,Hyogo,14.102223
2020.02.12,53,28,Hyogo,9.834445
2020.02.13,8,28,Hyogo,1.4844445
2020.02.09,7,28,Hyogo,1.298889
2020.02.10,45,28,Hyogo,8.3500004
2020.02.13,63,34,Ibaraki,15.898401
2020.02.11,29,34,Ibaraki,7.3183112
2020.02.15,22,34,Ibaraki,5.5518222
2020.02.12,32,34,Ibaraki,8.0753784
2020.02.15,22,34,Ibaraki,5.5518222
2020.02.13,63,34,Ibaraki,15.898401
2020.02.14,24,34,Ibaraki,6.0565333
2020.02.14,24,34,Ibaraki,6.0565333
2020.02.11,29,34,Ibaraki,7.3183112
2020.02.12,32,34,Ibaraki,8.0753784
2020.02.09,15,34,Ibaraki,3.7853336
2020.02.10,40,34,Ibaraki,10.094223
2020.02.09,15,34,Ibaraki,3.7853336
2020.02.10,40,34,Ibaraki,10.094223
2020.02.09,0,32,Ishikawa,0
2020.02.12,0,32,Ishikawa,0
2020.02.13,55,32,Ishikawa,17.706026
2020.02.13,55,32,Ishikawa,17.706026
2020.02.10,27,32,Ishikawa,8.69205
2020.02.12,0,32,Ishikawa,0
2020.02.14,57,32,Ishikawa,18.34988
2020.02.11,0,32,Ishikawa,0
2020.02.11,0,32,Ishikawa,0
2020.02.10,27,32,Ishikawa,8.69205
2020.02.09,0,32,Ishikawa,0
2020.02.15,27,32,Ishikawa,8.69205
2020.02.15,27,32,Ishikawa,8.69205
2020.02.14,57,32,Ishikawa,18.34988
2020.02.15,0,14,Iwate,0
2020.02.12,27,14,Iwate,7.6982927
2020.02.11,0,14,Iwate,0
2020.02.10,0,14,Iwate,0
2020.02.12,27,14,Iwate,7.6982927
2020.02.09,0,14,Iwate,0
2020.02.15,0,14,Iwate,0
2020.02.14,55,14,Iwate,15.681707
2020.02.14,55,14,Iwate,15.681707
2020.02.13,0,14,Iwate,0
2020.02.10,0,14,Iwate,0
2020.02.09,0,14,Iwate,0
2020.02.13,0,14,Iwate,0
2020.02.11,0,14,Iwate,0
2020.02.10,0,6,Kagawa,0
2020.02.09,0,6,Kagawa,0
2020.02.14,0,6,Kagawa,0
2020.02.13,0,6,Kagawa,0
2020.02.15,0,6,Kagawa,0
2020.02.14,0,6,Kagawa,0
2020.02.10,0,6,Kagawa,0
2020.02.09,0,6,Kagawa,0
2020.02.12,26,6,Kagawa,10.020001
2020.02.11,0,6,Kagawa,0
2020.02.13,0,6,Kagawa,0
2020.02.12,26,6,Kagawa,10.020001
2020.02.11,0,6,Kagawa,0
2020.02.15,0,6,Kagawa,0
2020.02.11,0,10,Kagoshima,0
2020.02.09,0,10,Kagoshima,0
2020.02.14,0,10,Kagoshima,0
2020.02.11,0,10,Kagoshima,0
